run_id,git_commit,python_version,platform,cpu,n,gamma_nominal,gamma_effective_mean,tau,m0,final_capacity,final_size,final_load_factor,key_family,key_seed,order_seed,hash_seed,repetition,elapsed_ns,time_per_operation_ns,latency_p50_ns,latency_p95_ns,latency_p99_ns,latency_max_ns,resize_count,moved_entries,migrations_per_insertion,hash_evaluations,key_comparisons,insert_collision_events,pair_collisions,pair_collisions_per_key,universal_pair_bound,bound_ratio,max_chain_length,bucket_assignments,bucket_slots_peak,unused_capacity,structural_bytes_final,bytes_per_element,tracemalloc_peak_bytes,gc_enabled,hash_a,hash_b,hash_prime
n10000-g3-t0.8-r2-h70042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,3.0,3.075406859636261,0.8,11,28477,10000,0.351160585735857,random,30042,50042,70042,2,453433100,45343.31,16400.0,20500.0,50302.000000000044,170884900,7,11365,1.1365,21365,4577,3619,1535,0.1535,1755.627348386417,0.8743313331333133,5,21365,37968,18477,2396240,239.624,3004224,True,1401967394619155818,2215063800188871697,2305843009213693951
n10000-g1.25-t0.5-r2-h70042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.25,1.2753353982930995,0.5,11,20161,10000,0.49600714250285205,random,30042,50042,70042,2,908728800,90872.88,17700.0,21000.0,69905.00000000012,144716100,31,39928,3.9928,49928,5432,3774,2182,0.2182,2479.787708943009,0.8799140314031403,5,49928,36288,10161,1840144,184.0144,2950188,True,1123582061416033138,286991115792785036,2305843009213693951
n10000-g1.25-t0.7-r2-h70042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.25,1.2761752609835624,0.7,11,16127,10000,0.6200781298443604,random,30042,50042,70042,2,874245600,87424.56,15200.0,20900.0,55320.00000000044,133655000,30,44614,4.4614,54614,8700,5008,2919,0.2919,3100.0806101568796,0.9415884188418843,6,54614,29016,6127,1561248,156.1248,2529948,True,1285765672517979161,2272294560785954406,2305843009213693951
n10000-g3-t0.7-r2-h70042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,3.0,3.075406859636261,0.7,11,28477,10000,0.351160585735857,random,30042,50042,70042,2,375260800,37526.08,17300.0,20400.0,46212.00000000026,142388700,7,9944,0.9944,19944,3845,3156,1535,0.1535,1755.627348386417,0.8743313331333133,5,19944,37968,18477,2396240,239.624,2944480,True,1401967394619155818,2215063800188871697,2305843009213693951
n10000-g2-t0.8-r2-h70042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,2.0,2.026772599602447,0.8,11,12853,10000,0.7780284758422158,random,30042,50042,70042,2,400565400,40056.54,15800.0,21100.0,49300.0,92238500,10,10226,1.0226,20226,6257,4579,4365,0.4365,3889.753364973158,1.1221791179117913,7,20226,19274,2853,1324080,132.408,1603056,True,2140532451734192922,52317000941763767,2305843009213693951
n10000-g1.5-t0.7-r2-h70042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.5,1.5290144697461625,0.7,11,14867,10000,0.6726306585054147,random,30042,50042,70042,2,482360600,48236.06,14300.0,19900.0,48412.00000000026,115832600,17,20680,2.068,30680,5525,4269,3161,0.3161,3362.8169771978205,0.9399857385738575,5,30680,24768,4867,1470528,147.0528,2100184,True,616501671019868767,1121510920319737401,2305843009213693951
n10000-g3-t0.9-r2-h70042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,3.0,3.075406859636261,0.9,11,28477,10000,0.351160585735857,random,30042,50042,70042,2,454754400,45475.44,17300.0,21500.0,37701.00000000002,162625200,7,12786,1.2786,22786,5388,4079,1535,0.1535,1755.627348386417,0.8743313331333133,5,22786,37968,18477,2396240,239.624,3065136,True,1401967394619155818,2215063800188871697,2305843009213693951
n10000-g2-t0.9-r2-h70042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,2.0,2.026772599602447,0.9,11,12853,10000,0.7780284758422158,random,30042,50042,70042,2,361093700,36109.37,14800.0,19700.0,38401.00000000002,92465900,10,11506,1.1506,21506,6760,4824,4365,0.4365,3889.753364973158,1.1221791179117913,7,21506,19274,2853,1324080,132.408,1643604,True,2140532451734192922,52317000941763767,2305843009213693951
n10000-g1.5-t0.8-r2-h70042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.5,1.5290144697461625,0.8,11,14867,10000,0.6726306585054147,random,30042,50042,70042,2,570723900,57072.39,15200.0,21700.0,51914.000000000306,125994500,17,23637,2.3637,33637,6250,4668,3161,0.3161,3362.8169771978205,0.9399857385738575,5,33637,24768,4867,1470528,147.0528,2162712,True,616501671019868767,1121510920319737401,2305843009213693951
n10000-g2-t0.7-r3-h100042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,2.0,2.0244165297589,0.7,11,25717,10000,0.3888478438387059,random,40042,70042,100042,3,536077200,53607.72,14700.0,20200.0,55605.00000000011,164255000,11,17943,1.7943,27943,5074,3999,2233,0.2233,1944.0447952716102,1.148636083608361,5,27943,38570,15717,2196880,219.688,3137396,True,1678218114642525821,140165741163539417,2305843009213693951
n10000-g3-t0.5-r3-h100042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,3.0,3.075406859636261,0.5,11,28477,10000,0.351160585735857,random,40042,70042,100042,3,357862400,35786.24,14700.0,19300.0,29401.000000000022,122519900,7,7102,0.7102,17102,2872,2475,1467,0.1467,1755.627348386417,0.8355987398739875,4,17102,37968,18477,2397584,239.7584,2808648,True,969530680349787061,742828358962818490,2305843009213693951
n10000-g1.25-t0.7-r3-h100042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.25,1.2761752609835624,0.7,11,16127,10000,0.6200781298443604,random,40042,70042,100042,3,867669800,86766.98,15100.0,21700.0,51206.00000000013,139178900,30,44614,4.4614,54614,6031,4556,2844,0.2844,3100.0806101568796,0.917395499549955,5,54614,29016,6127,1562336,156.2336,2530052,True,209967521065575326,106090947685889366,2305843009213693951
n10000-g1.5-t0.8-r3-h100042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.5,1.5290144697461625,0.8,11,14867,10000,0.6726306585054147,random,40042,70042,100042,3,606735100,60673.51,16400.0,20100.0,55030.000000000655,159990300,17,23637,2.3637,33637,6323,4661,3155,0.3155,3362.8169771978205,0.9382015201520153,5,33637,24768,4867,1471008,147.1008,2162628,True,113804778882053273,539984900210946742,2305843009213693951
n10000-g3-t0.8-r3-h100042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,3.0,3.075406859636261,0.8,11,28477,10000,0.351160585735857,random,40042,70042,100042,3,405046200,40504.62,14400.0,19900.0,38508.000000000175,162677600,7,11365,1.1365,21365,5117,3879,1467,0.1467,1755.627348386417,0.8355987398739875,4,21365,37968,18477,2397584,239.7584,2995248,True,969530680349787061,742828358962818490,2305843009213693951
n10000-g1.25-t0.9-r3-h100042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.25,1.2770357192166375,0.9,11,12889,10000,0.7758553805570642,random,40042,70042,100042,3,761396500,76139.65,14400.0,21000.0,57700.0,110567000,29,45770,4.577,55770,7946,5490,3691,0.3691,3878.8889750950425,0.9515611361136113,7,55770,23178,2889,1335088,133.5088,2145928,True,1722098243549328647,1146727155808073262,2305843009213693951
n10000-g4-t0.8-r3-h100042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,4.0,4.061552575258115,0.8,11,49297,10000,0.20285210053350103,random,40042,70042,100042,3,512553800,51255.38,16600.0,20400.0,50208.000000000175,238995900,6,13133,1.3133,23133,4772,3722,792,0.0792,1014.1590766172384,0.7809425742574257,3,23133,61620,39297,3731088,373.1088,4659612,True,82620988648231865,854205959242111588,2305843009213693951
n10000-g3-t0.7-r3-h100042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,3.0,3.075406859636261,0.7,11,28477,10000,0.351160585735857,random,40042,70042,100042,3,431031400,43103.14,17600.0,21700.0,38101.00000000002,151126000,7,9944,0.9944,19944,4241,3362,1467,0.1467,1755.627348386417,0.8355987398739875,4,19944,37968,18477,2397584,239.7584,2936176,True,969530680349787061,742828358962818490,2305843009213693951
n10000-g1.25-t0.8-r3-h100042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.25,1.2770357192166375,0.8,11,12889,10000,0.7758553805570642,random,40042,70042,100042,3,861708700,86170.87,17300.0,22600.0,74901.00000000001,128483700,29,40681,4.0681,50681,6922,5009,3691,0.3691,3878.8889750950425,0.9515611361136113,7,50681,23178,2889,1335088,133.5088,2081832,True,1722098243549328647,1146727155808073262,2305843009213693951
n10000-g4-t0.9-r3-h100042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,4.0,4.073781941238894,0.9,11,12323,10000,0.8114907084313885,random,40042,70042,100042,3,241673200,24167.32,14500.0,19500.0,39519.000000000415,47342900,5,3685,0.3685,13685,5135,3934,3866,0.3866,4057.0477968027267,0.9529096509650965,6,13685,15402,2323,1301440,130.144,1430148,True,725696558778635720,462114612730891953,2305843009213693951
n10000-g4-t0.5-r3-h100042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,4.0,4.061552575258115,0.5,11,49297,10000,0.20285210053350103,random,40042,70042,100042,3,295886200,29588.62,8400.0,19004.999999999927,37600.0,118404400,6,8207,0.8207,18207,2365,2096,792,0.0792,1014.1590766172384,0.7809425742574257,3,18207,61620,39297,3731088,373.1088,4412024,True,82620988648231865,854205959242111588,2305843009213693951
n10000-g4-t0.7-r3-h100042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,4.0,4.061552575258115,0.7,11,49297,10000,0.20285210053350103,random,40042,70042,100042,3,514321900,51432.19,16500.0,21000.0,51305.00000000011,233026700,6,11491,1.1491,21491,3860,3135,792,0.0792,1014.1590766172384,0.7809425742574257,3,21491,61620,39297,3731088,373.1088,4581256,True,82620988648231865,854205959242111588,2305843009213693951
n10000-g3-t0.9-r3-h100042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,3.0,3.075406859636261,0.9,11,28477,10000,0.351160585735857,random,40042,70042,100042,3,437979900,43797.99,16100.0,21900.0,57702.000000000044,140792000,7,12786,1.2786,22786,6043,4408,1467,0.1467,1755.627348386417,0.8355987398739875,4,22786,37968,18477,2397584,239.7584,3053824,True,969530680349787061,742828358962818490,2305843009213693951
n10000-g1.5-t0.7-r3-h100042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.5,1.5290144697461625,0.7,11,14867,10000,0.6726306585054147,random,40042,70042,100042,3,501539700,50153.97,14700.0,19900.0,41802.000000000044,121855800,17,20680,2.068,30680,5620,4280,3155,0.3155,3362.8169771978205,0.9382015201520153,5,30680,24768,4867,1471008,147.1008,2099748,True,113804778882053273,539984900210946742,2305843009213693951
n10000-g2-t0.8-r3-h100042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,2.0,2.026772599602447,0.8,11,12853,10000,0.7780284758422158,random,40042,70042,100042,3,297945900,29794.59,14000.0,20700.0,44803.000000000065,61946400,10,10226,1.0226,20226,5757,4393,3677,0.3677,3889.753364973158,0.9453041504150415,6,20226,19274,2853,1333392,133.3392,1603476,True,1707529223089527723,1660552831838684743,2305843009213693951
n10000-g1.5-t0.5-r3-h100042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.5,1.5274118968527437,0.5,11,22303,10000,0.44837017441599786,random,40042,70042,100042,3,614615300,61461.53,17600.0,21900.0,59112.00000000026,132333100,18,22203,2.2203,32203,3933,3269,1999,0.1999,2241.6266869927813,0.8917631163116312,4,32203,37170,12303,1986464,198.6464,2948156,True,2032680673650913499,2014977461342034341,2305843009213693951
n10000-g2-t0.9-r3-h100042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,2.0,2.026772599602447,0.9,11,12853,10000,0.7780284758422158,random,40042,70042,100042,3,382449100,38244.91,15500.0,21000.0,44601.00000000002,85144500,10,11506,1.1506,21506,6250,4664,3677,0.3677,3889.753364973158,0.9453041504150415,6,21506,19274,2853,1333392,133.3392,1644248,True,1707529223089527723,1660552831838684743,2305843009213693951
n10000-g1.5-t0.9-r3-h100042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.5,1.5290144697461625,0.9,11,14867,10000,0.6726306585054147,random,40042,70042,100042,3,618732100,61873.21,16500.0,21800.0,50401.00000000002,127174600,17,26594,2.6594,36594,7163,5085,3155,0.3155,3362.8169771978205,0.9382015201520153,5,36594,24768,4867,1471008,147.1008,2224996,True,113804778882053273,539984900210946742,2305843009213693951
n10000-g1.25-t0.5-r3-h100042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.25,1.2753353982930995,0.5,11,20161,10000,0.49600714250285205,random,40042,70042,100042,3,871684400,87168.44,17100.0,22100.0,76206.00000000013,134154200,31,39928,3.9928,49928,4384,3566,2239,0.2239,2479.787708943009,0.9028998699869987,5,49928,36288,10161,1838992,183.8992,2950732,True,742541064090748023,1329144817845688235,2305843009213693951
n10000-g2-t0.5-r3-h100042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,2.0,2.0244165297589,0.5,11,25717,10000,0.3888478438387059,random,40042,70042,100042,3,497692800,49769.28,15100.0,21800.0,59706.00000000013,173830500,11,12816,1.2816,22816,3665,3065,2233,0.2233,1944.0447952716102,1.148636083608361,5,22816,38570,15717,2196880,219.688,2963984,True,1678218114642525821,140165741163539417,2305843009213693951
n10000-g4-t0.8-r4-h130042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,4.0,4.061552575258115,0.8,11,49297,10000,0.20285210053350103,random,50042,90042,130042,4,381643300,38164.33,9900.0,18900.0,31402.000000000044,165272300,6,13133,1.3133,23133,4756,3715,745,0.0745,1014.1590766172384,0.7345987598759876,3,23133,61620,39297,3732720,373.272,4658400,True,1261420028908620234,179813914822843760,2305843009213693951
n10000-g1.5-t0.7-r4-h130042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.5,1.5290144697461625,0.7,11,14867,10000,0.6726306585054147,random,50042,90042,130042,4,525919600,52591.96,17000.0,20500.0,42615.00000000033,111395400,17,20680,2.068,30680,5809,4390,3479,0.3479,3362.8169771978205,1.0345493149314933,5,30680,24768,4867,1465056,146.5056,2098804,True,1451335047593738072,1725131032970636998,2305843009213693951
n10000-g1.25-t0.5-r4-h130042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.25,1.2753353982930995,0.5,11,20161,10000,0.49600714250285205,random,50042,90042,130042,4,819207400,81920.74,14500.0,21900.0,61402.000000000044,104706900,31,39928,3.9928,49928,4184,3444,2198,0.2198,2479.787708943009,0.8863661966196619,4,49928,36288,10161,1839664,183.9664,2950696,True,702185212597435424,1700261459066608259,2305843009213693951
n10000-g1.5-t0.8-r4-h130042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.5,1.5290144697461625,0.8,11,14867,10000,0.6726306585054147,random,50042,90042,130042,4,579536700,57953.67,14800.0,21300.0,50013.000000000284,109253000,17,23637,2.3637,33637,6472,4725,3479,0.3479,3362.8169771978205,1.0345493149314933,5,33637,24768,4867,1465056,146.5056,2160340,True,1451335047593738072,1725131032970636998,2305843009213693951
n10000-g4-t0.9-r4-h130042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,4.0,4.073781941238894,0.9,11,12323,10000,0.8114907084313885,random,50042,90042,130042,4,223320500,22332.05,14300.0,19100.0,48403.000000000065,48172100,5,3685,0.3685,13685,5094,3929,3926,0.3926,4057.0477968027267,0.9676987298729873,6,13685,15402,2323,1299776,129.9776,1428528,True,1213554751921887004,1608349030757973988,2305843009213693951
n10000-g2-t0.9-r4-h130042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,2.0,2.026772599602447,0.9,11,12853,10000,0.7780284758422158,random,50042,90042,130042,4,377399300,37739.93,15200.0,20100.0,35600.0,93584400,10,11506,1.1506,21506,6225,4618,3644,0.3644,3889.753364973158,0.9368203220322032,5,21506,19274,2853,1333968,133.3968,1643056,True,356427331773283763,1023736245059445953,2305843009213693951
n10000-g1.25-t0.7-r4-h130042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.25,1.2761752609835624,0.7,11,16127,10000,0.6200781298443604,random,50042,90042,130042,4,814256100,81425.61,15100.0,20400.0,39811.00000000024,120804200,30,44614,4.4614,54614,6035,4550,2819,0.2819,3100.0806101568796,0.909331193119312,5,54614,29016,6127,1563744,156.3744,2529788,True,1897945020599192566,519896556425075558,2305843009213693951
n10000-g2-t0.5-r4-h130042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,2.0,2.0244165297589,0.5,11,25717,10000,0.3888478438387059,random,50042,90042,130042,4,498562000,49856.2,15500.0,22200.0,50603.000000000065,173193400,11,12816,1.2816,22816,3293,2838,1738,0.1738,1944.0447952716102,0.8940123212321233,5,22816,38570,15717,2209264,220.9264,2964064,True,987820863660137973,1418700263064881034,2305843009213693951
n10000-g4-t0.5-r4-h130042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,4.0,4.061552575258115,0.5,11,49297,10000,0.20285210053350103,random,50042,90042,130042,4,442342500,44234.25,17200.0,21700.0,59907.00000000015,175098500,6,8207,0.8207,18207,2273,2004,745,0.0745,1014.1590766172384,0.7345987598759876,3,18207,61620,39297,3732720,373.272,4412580,True,1261420028908620234,179813914822843760,2305843009213693951
n10000-g1.5-t0.9-r4-h130042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.5,1.5290144697461625,0.9,11,14867,10000,0.6726306585054147,random,50042,90042,130042,4,588682600,58868.26,17300.0,22200.0,52606.00000000013,131577000,17,26594,2.6594,36594,7295,5118,3479,0.3479,3362.8169771978205,1.0345493149314933,5,36594,24768,4867,1465056,146.5056,2223956,True,1451335047593738072,1725131032970636998,2305843009213693951
n10000-g1.5-t0.5-r4-h130042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,1.5,1.5274118968527437,0.5,11,22303,10000,0.44837017441599786,random,50042,90042,130042,4,605233200,60523.32,16400.0,20500.0,54600.0,150024700,18,22203,2.2203,32203,4009,3328,2092,0.2092,2241.6266869927813,0.9332508450845084,5,32203,37170,12303,1984576,198.4576,2944916,True,58838981549689396,1162958441174123353,2305843009213693951
n10000-g3-t0.9-r4-h130042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,3.0,3.075406859636261,0.9,11,28477,10000,0.351160585735857,random,50042,90042,130042,4,472321200,47232.12,16600.0,20700.0,40202.000000000044,199304900,7,12786,1.2786,22786,5584,4257,2496,0.2496,1755.627348386417,1.4217140114011402,4,22786,37968,18477,2372880,237.288,3065264,True,719411767517639018,2162287493092420241,2305843009213693951
n10000-g3-t0.7-r4-h130042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",10000,3.0,3.075406859636261,0.7,11,28477,10000,0.351160585735857,random,50042,90042,130042,4,411638700,41163.87,15200.0,21300.0,45721.00000000046,139175900,7,9944,0.9944,19944,4277,3488,2496,0.2496,1755.627348386417,1.4217140114011402,4,19944,37968,18477,2372880,237.288,2945376,True,719411767517639018,2162287493092420241,2305843009213693951
